nct_id,version,Date,Changes
NCT04292730,4,"March 17, 2020",Contacts/Locations
NCT04292730,5,"March 20, 2020",Contacts/Locations
NCT04292730,5,"March 20, 2020",Study Status
NCT04292730,6,"March 24, 2020",Contacts/Locations
NCT04292730,6,"March 24, 2020",Study Status
NCT04292730,7,"March 27, 2020",Contacts/Locations
NCT04292730,7,"March 27, 2020",Study Status
NCT04292730,8,"April 1, 2020",Contacts/Locations
NCT04292730,8,"April 1, 2020",Study Status
NCT04292730,9,"April 6, 2020",Contacts/Locations
NCT04292730,9,"April 6, 2020", Outcome Measures
NCT04292730,9,"April 6, 2020", Arms
NCT04292730,9,"April 6, 2020",Interventions
NCT04292730,9,"April 6, 2020", Eligibility
NCT04292730,9,"April 6, 2020", Study Status
NCT04292730,9,"April 6, 2020", Study Design
NCT04292730,9,"April 6, 2020",Study Description
NCT04292730,10,"April 7, 2020",Contacts/Locations
NCT04292730,10,"April 7, 2020",Study Status
NCT04292730,11,"April 11, 2020",Contacts/Locations
NCT04292730,11,"April 11, 2020",Study Status
NCT04292730,12,"April 14, 2020",Contacts/Locations
NCT04292730,12,"April 14, 2020",Study Status
NCT04292730,13,"April 17, 2020",Contacts/Locations
NCT04292730,13,"April 17, 2020",Study Status
NCT04292730,14,"April 21, 2020",Contacts/Locations
NCT04292730,14,"April 21, 2020",Study Status
NCT04292730,15,"May 5, 2020",Contacts/Locations
NCT04292730,15,"May 5, 2020",Study Status
NCT04292730,16,"May 13, 2020",Contacts/Locations
NCT04292730,16,"May 13, 2020", Eligibility
NCT04292730,16,"May 13, 2020",Study Status
NCT04292730,17,"May 19, 2020",Contacts/Locations
NCT04292730,17,"May 19, 2020",Study Status
NCT04292730,18,"May 29, 2020",Recruitment Status
NCT04292730,18,"May 29, 2020", Contacts/Locations
NCT04292730,18,"May 29, 2020",Study Status
NCT04292899,1,"February 28, 2020",None (earliest Version on record)
NCT04292899,2,"March 10, 2020",Recruitment Status
NCT04292899,2,"March 10, 2020", Study Status
NCT04292899,2,"March 10, 2020", Contacts/Locations
NCT04292899,2,"March 10, 2020",Oversight
NCT04292899,3,"March 13, 2020",Contacts/Locations
NCT04292899,3,"March 13, 2020",Study Status
NCT04292899,4,"March 17, 2020",Contacts/Locations
NCT04292899,4,"March 17, 2020",Study Status
NCT04292899,5,"March 20, 2020",Contacts/Locations
NCT04292899,5,"March 20, 2020",Study Status
NCT04292899,6,"March 24, 2020",Contacts/Locations
NCT04292899,6,"March 24, 2020",Study Status
NCT04292899,7,"March 27, 2020",Contacts/Locations
NCT04292899,7,"March 27, 2020",Study Status
NCT04292899,8,"April 1, 2020",Contacts/Locations
NCT04292899,8,"April 1, 2020",Study Status
NCT04292899,9,"April 6, 2020",Contacts/Locations
NCT04292899,9,"April 6, 2020", Arms
NCT04292899,9,"April 6, 2020",Interventions
NCT04292899,9,"April 6, 2020", Eligibility
NCT04292899,9,"April 6, 2020", Outcome Measures
NCT04292899,9,"April 6, 2020", Study Status
NCT04292899,9,"April 6, 2020", Study Design
NCT04292899,9,"April 6, 2020",Study Description
NCT04292899,10,"April 7, 2020",Contacts/Locations
NCT04292899,10,"April 7, 2020",Study Status
NCT04292899,11,"April 11, 2020",Contacts/Locations
NCT04292899,11,"April 11, 2020",Study Status
NCT04292899,12,"April 16, 2020",Contacts/Locations
NCT04292899,12,"April 16, 2020", Study Design
NCT04292899,12,"April 16, 2020",Study Status
NCT04292899,13,"April 17, 2020",Contacts/Locations
NCT04292899,13,"April 17, 2020",Study Status
NCT04292899,14,"April 20, 2020",Eligibility
NCT04292899,14,"April 20, 2020",Study Status
NCT04292899,15,"April 21, 2020",Contacts/Locations
NCT04292899,15,"April 21, 2020",Study Status
NCT04292899,16,"April 28, 2020",Contacts/Locations
NCT04292899,16,"April 28, 2020",Study Status
NCT04292899,17,"May 5, 2020",Contacts/Locations
NCT04292899,17,"May 5, 2020",Study Status
NCT04292899,18,"May 12, 2020",Contacts/Locations
NCT04292899,18,"May 12, 2020",Study Status
NCT04292899,19,"May 29, 2020",Recruitment Status
NCT04292899,19,"May 29, 2020", Contacts/Locations
NCT04292899,19,"May 29, 2020", Study Status
NCT04292899,19,"May 29, 2020",Eligibility
NCT04308317,1,"March 13, 2020",None (earliest Version on record)
NCT04304053,1,"March 7, 2020",None (earliest Version on record)
NCT04304053,2,"March 11, 2020",Study Design
NCT04304053,2,"March 11, 2020", Eligibility
NCT04304053,2,"March 11, 2020", Sponsor/Collaborators
NCT04304053,2,"March 11, 2020",Study Status
NCT04304053,3,"March 13, 2020",Study Identification
NCT04304053,3,"March 13, 2020", Arms
NCT04304053,3,"March 13, 2020",Interventions
NCT04304053,3,"March 13, 2020", Sponsor/Collaborators
NCT04304053,3,"March 13, 2020",Study Status
NCT04304053,4,"March 22, 2020",Recruitment Status
NCT04304053,4,"March 22, 2020", Study Status
NCT04304053,4,"March 22, 2020", Study Identification
NCT04304053,4,"March 22, 2020", Sponsor/Collaborators
NCT04304053,4,"March 22, 2020", Contacts/Locations
NCT04304053,4,"March 22, 2020", Eligibility
NCT04304053,4,"March 22, 2020", Arms
NCT04304053,4,"March 22, 2020",Interventions
NCT04304053,4,"March 22, 2020",Oversight
NCT04304053,5,"April 6, 2020",IPDSharing
NCT04304053,5,"April 6, 2020", Contacts/Locations
NCT04304053,5,"April 6, 2020",Study Status
NCT04304053,6,"April 14, 2020",Arms
NCT04304053,6,"April 14, 2020",Interventions
NCT04304053,6,"April 14, 2020", Study Description
NCT04304053,6,"April 14, 2020", Eligibility
NCT04304053,6,"April 14, 2020", Outcome Measures
NCT04304053,6,"April 14, 2020",Study Status
NCT04299724,1,"March 6, 2020",None (earliest Version on record)
NCT04303507,1,"March 10, 2020",None (earliest Version on record)
NCT04303507,2,"March 25, 2020",Outcome Measures
NCT04303507,2,"March 25, 2020", Arms
NCT04303507,2,"March 25, 2020",Interventions
NCT04303507,2,"March 25, 2020", Study Status
NCT04303507,2,"March 25, 2020", Study Identification
NCT04303507,2,"March 25, 2020", Eligibility
NCT04303507,2,"March 25, 2020", Study Design
NCT04303507,2,"March 25, 2020", Study Description
NCT04303507,2,"March 25, 2020",Oversight
NCT04303507,3,"April 24, 2020",Outcome Measures
NCT04303507,3,"April 24, 2020", Eligibility
NCT04303507,3,"April 24, 2020", Arms
NCT04303507,3,"April 24, 2020",Interventions
NCT04303507,3,"April 24, 2020", Study Description
NCT04303507,3,"April 24, 2020",Study Status
NCT04303507,4,"May 20, 2020",Recruitment Status
NCT04303507,4,"May 20, 2020", Study Status
NCT04303507,4,"May 20, 2020",Contacts/Locations
NCT04306055,1,"March 10, 2020",None (earliest Version on record)
NCT04306055,2,"April 9, 2020",Recruitment Status
NCT04306055,2,"April 9, 2020", Study Status
NCT04306055,2,"April 9, 2020", Study Design
NCT04306055,2,"April 9, 2020", Contacts/Locations
NCT04306055,2,"April 9, 2020",Eligibility
NCT04310228,1,"March 14, 2020",None (earliest Version on record)
NCT04310228,2,"April 8, 2020",Study Status
NCT04310228,2,"April 8, 2020",Contacts/Locations
NCT04305457,1,"March 11, 2020",None (earliest Version on record)
NCT04305457,2,"March 12, 2020",Study Status
NCT04305457,3,"March 16, 2020",Oversight
NCT04305457,3,"March 16, 2020", Study Identification
NCT04305457,3,"March 16, 2020", Eligibility
NCT04305457,3,"March 16, 2020",Study Status
NCT04305457,4,"March 17, 2020",Outcome Measures
NCT04305457,4,"March 17, 2020",Study Status
NCT04305457,5,"March 21, 2020",Recruitment Status
NCT04305457,5,"March 21, 2020", Study Status
NCT04305457,5,"March 21, 2020", Contacts/Locations
NCT04305457,5,"March 21, 2020",Oversight
NCT04305457,6,"April 2, 2020",Study Status
NCT04305457,6,"April 2, 2020",Eligibility
NCT04305457,7,"April 7, 2020",Eligibility
NCT04305457,7,"April 7, 2020",Study Status
NCT04305457,8,"May 22, 2020",Study Status
NCT04305457,8,"May 22, 2020", Contacts/Locations
NCT04305457,8,"May 22, 2020",Eligibility
NCT04305106,1,"March 9, 2020",None (earliest Version on record)
NCT04305106,2,"March 21, 2020",Recruitment Status
NCT04305106,2,"March 21, 2020", Study Status
NCT04305106,2,"March 21, 2020", Contacts/Locations
NCT04305106,2,"March 21, 2020", Study Identification
NCT04305106,2,"March 21, 2020", Study Description
NCT04305106,2,"March 21, 2020",Sponsor/Collaborators
NCT04305106,3,"March 24, 2020",Sponsor/Collaborators
NCT04305106,3,"March 24, 2020", Outcome Measures
NCT04305106,3,"March 24, 2020", Arms
NCT04305106,3,"March 24, 2020",Interventions
NCT04305106,3,"March 24, 2020", Study Design
NCT04305106,3,"March 24, 2020", Study Status
NCT04305106,3,"March 24, 2020",Study Identification
NCT04304690,1,"March 9, 2020",None (earliest Version on record)
NCT04304690,2,"March 12, 2020",Study Status
NCT04304690,2,"March 12, 2020", Outcome Measures
NCT04304690,2,"March 12, 2020", Contacts/Locations
NCT04304690,2,"March 12, 2020",Oversight
NCT04304690,3,"March 17, 2020",Recruitment Status
NCT04304690,3,"March 17, 2020", Study Status
NCT04304690,3,"March 17, 2020", Outcome Measures
NCT04304690,3,"March 17, 2020",Contacts/Locations
NCT04304690,4,"April 10, 2020",Study Status
NCT04304690,4,"April 10, 2020",Study Identification
NCT04306393,1,"March 10, 2020",None (earliest Version on record)
NCT04306393,2,"March 11, 2020",Outcome Measures
NCT04306393,2,"March 11, 2020", Sponsor/Collaborators
NCT04306393,2,"March 11, 2020",Study Status
NCT04306393,3,"March 16, 2020",Study Identification
NCT04306393,3,"March 16, 2020", Oversight
NCT04306393,3,"March 16, 2020",Study Status
NCT04306393,4,"March 21, 2020",Recruitment Status
NCT04306393,4,"March 21, 2020", Study Status
NCT04306393,4,"March 21, 2020", Contacts/Locations
NCT04306393,4,"March 21, 2020", Outcome Measures
NCT04306393,4,"March 21, 2020",Oversight
NCT04306393,5,"April 4, 2020",Study Status
NCT04306393,5,"April 4, 2020", Contacts/Locations
NCT04306393,5,"April 4, 2020",Eligibility
NCT04306393,6,"May 14, 2020",Study Status
NCT04306393,6,"May 14, 2020",Contacts/Locations
NCT04306393,7,"May 20, 2020",Eligibility
NCT04306393,7,"May 20, 2020",Study Status
NCT04308668,1,"March 11, 2020",None (earliest Version on record)
NCT04308668,2,"March 17, 2020",Recruitment Status
NCT04308668,2,"March 17, 2020", Study Status
NCT04308668,2,"March 17, 2020", Contacts/Locations
NCT04308668,2,"March 17, 2020", Oversight
NCT04308668,2,"March 17, 2020",Study Identification
NCT04308668,3,"March 19, 2020",Contacts/Locations
NCT04308668,3,"March 19, 2020", Arms
NCT04308668,3,"March 19, 2020",Interventions
NCT04308668,3,"March 19, 2020",Study Status
NCT04308668,4,"March 24, 2020",Study Status
NCT04308668,4,"March 24, 2020", Contacts/Locations
NCT04308668,4,"March 24, 2020", Study Identification
NCT04308668,4,"March 24, 2020", Outcome Measures
NCT04308668,4,"March 24, 2020", Study Design
NCT04308668,4,"March 24, 2020", Conditions
NCT04308668,4,"March 24, 2020", Study Description
NCT04308668,4,"March 24, 2020", Eligibility
NCT04308668,4,"March 24, 2020",Arms
NCT04308668,4,"March 24, 2020",Interventions
NCT04308668,5,"March 25, 2020",Outcome Measures
NCT04308668,5,"March 25, 2020",Study Status
NCT04308668,6,"April 1, 2020",Contacts/Locations
NCT04308668,6,"April 1, 2020", Study Description
NCT04308668,6,"April 1, 2020", Study Status
NCT04308668,6,"April 1, 2020", Eligibility
NCT04308668,6,"April 1, 2020", Study Design
NCT04308668,6,"April 1, 2020",Sponsor/Collaborators
NCT04308668,7,"April 6, 2020",Study Description
NCT04308668,7,"April 6, 2020", Study Status
NCT04308668,7,"April 6, 2020",Study Identification
NCT04308668,8,"April 28, 2020",IPDSharing
NCT04308668,8,"April 28, 2020", Outcome Measures
NCT04308668,8,"April 28, 2020", Study Status
NCT04308668,8,"April 28, 2020", Contacts/Locations
NCT04308668,8,"April 28, 2020", Eligibility
NCT04308668,8,"April 28, 2020",Study Description
NCT04311177,1,"March 13, 2020",None (earliest Version on record)
NCT04311177,2,"March 19, 2020",Oversight
NCT04311177,2,"March 19, 2020", Study Identification
NCT04311177,2,"March 19, 2020", Study Design
NCT04311177,2,"March 19, 2020",Study Status
NCT04311177,3,"April 1, 2020",Study Status
NCT04311177,3,"April 1, 2020",Contacts/Locations
NCT04311177,4,"April 9, 2020",Recruitment Status
NCT04311177,4,"April 9, 2020", Outcome Measures
NCT04311177,4,"April 9, 2020", Study Status
